url,platform,performance_score,first_contentful_paint,speed_index,largest_contentful_paint,interactive,total_blocking_time,cumulative_layout_shift
https://capitalhomesolutions.net/buy-homes-cash-troy/,Non-Carrot,58.0,3163.495,3645.836,10577.041,6333.823,405.5,0.003
https://asapcashhomebuyers.com/michigan/southfield/,Non-Carrot,42.0,2555.216,6870.165,4876.063,27727.459,5920.987,0.022
https://www.housebuyernetwork.com/house-buyers-taylor-michigan/,Non-Carrot,35.0,3795.008,5648.408,7459.018,13244.744,3234.5,0.0
https://www.sellmyhousefast.com/we-buy-houses-taylor-michigan/,Non-Carrot,44.0,2559.302,5021.011,3601.027,11969.272,3317.0,0.2
https://housecashin.com/mi/pontiac/,Non-Carrot,15.0,2705.713,8062.391,15373.24,17945.897,4426.493,0.365
https://www.biggerequity.com/michigan/southfield/,Non-Carrot,33.0,3509.023,7404.083,10426.075,22881.38,2309.516,0.0
https://www.nine8redev.com/locations/bellevue-wa,Non-Carrot,59.0,2251.898,2251.898,2402.093,7283.295,1419.306,0.216
https://cashformyhomenow.com/location/sell-my-house-in-taylor/,Non-Carrot,40.0,2711.378,10095.991,9846.474,10784.381,986.0,0.058
https://asapcashhomebuyers.com/michigan/troy/,Non-Carrot,42.0,2556.307,5918.887,5176.086,27543.633,6144.991,0.022
https://housecashin.com/mi/taylor/,Non-Carrot,17.0,2705.716,7420.5,14169.243,16359.112,4168.995,0.358
https://www.sellmyhousefast.com/we-buy-houses-troy-michigan/,Non-Carrot,54.0,2588.301,4475.687,3601.029,13552.4,3865.0,0.061
https://www.housebuyernetwork.com/house-buyers-warren-michigan/,Non-Carrot,33.0,3695.005,6362.174,8177.011,13501.577,3040.504,0.0
https://homesolutionsnw.com/cash-for-homes-auburn/,Non-Carrot,40.0,3157.209,3945.429,7127.072,35187.849,2299.797,0.01
https://highestcashoffer.com/michigan/warren-mi/,Non-Carrot,46.0,2250.521,7078.659,3001.027,29922.069,6411.026,0.189
https://priorityhomebuyers.com/sell-my-house-fast-auburn-washington/,Non-Carrot,54.0,2851.0,3233.095,5251.0,5934.35,903.5,0.0
https://stewardshipproperties.com/michigan/warren/,Non-Carrot,31.0,4084.719,7012.629,8551.086,21279.537,5606.0,0.0
https://www.homelight.com/bellevue-wa/sell-house-fast,Non-Carrot,11.0,3684.709,7435.993,7930.627,8951.732,1582.75,0.808
https://www.sellmyhousefast.com/we-buy-houses-warren-michigan/,Non-Carrot,49.0,2617.303,4933.428,3601.049,14065.021,4692.125,0.116
https://www.sellmyhousefast.com/we-buy-houses-auburn-washington/,Non-Carrot,51.0,2617.3,5620.121,3676.021,14210.031,4229.868,0.067
https://www.homelight.com/auburn-wa/sell-house-fast,Non-Carrot,36.0,3832.714,6177.706,8058.04,9103.293,1279.5,0.089
https://www.housebuyernetwork.com/house-buyers-everett-washington/,Non-Carrot,33.0,3765.008,6119.011,8301.518,13415.322,3634.507,0.0
https://www.biggerequity.com/michigan/troy/,Non-Carrot,33.0,3439.029,6305.794,11176.103,23888.681,3418.5,0.0
https://www.sellmyhousefast.com/we-buy-houses-bellevue-washington/,Non-Carrot,52.0,2559.301,4862.049,3676.031,13678.148,4528.0,0.067
https://highestcashoffer.com/washington/kent-wa/,Non-Carrot,51.0,2551.018,6974.944,3601.027,29153.984,3317.39,0.0
https://www.sellmyhousefast.com/we-buy-houses-kent-washington/,Non-Carrot,43.0,2559.305,5492.086,3751.046,11722.978,2651.5,0.2
https://www.housebuyernetwork.com/house-buyers-bellevue-washington/,Non-Carrot,33.0,3838.005,6144.607,8430.019,13459.559,3861.5,0.0
https://highestoffer.com/washington/king-county/we-buy-kent-wa-houses/,Non-Carrot,24.0,5700.049,5700.049,7501.073,9873.91,930.5,0.348
https://www.nine8redev.com/locations/redmond-wa,Non-Carrot,60.0,2148.397,2148.397,2325.092,7295.698,1444.479,0.216
https://www.biggerequity.com/washington/kent/,Non-Carrot,35.0,3305.755,6068.804,10716.082,21913.532,2560.0,0.0
https://www.homego.com/sell-your-home/lakewood-ca/,Non-Carrot,47.0,1351.013,1727.653,8701.105,9273.15,2325.116,0.024
https://www.biggerequity.com/washington/everett/,Non-Carrot,34.0,3334.939,6108.864,11101.102,23844.064,3970.0,0.0
https://www.jayprimroseproperties.com/sell-my-house-fast-lakewood-wa,Non-Carrot,38.0,3189.014,6160.64,5741.013,27197.598,5803.497,0.002
https://www.nine8redev.com/locations/seattle-wa,Non-Carrot,62.0,2124.483,2135.839,2337.679,7183.289,1260.5,0.194
https://www.homelight.com/renton-wa/sell-house-fast,Non-Carrot,22.0,3634.701,4630.158,6533.01,8909.262,972.0,0.808
https://www.homelight.com/redmond-wa/sell-house-fast,Non-Carrot,11.0,5664.036,6207.155,6808.043,8898.05,1893.003,0.808
https://asapcashhomebuyers.com/washington/redmond/,Non-Carrot,41.0,2555.714,6472.268,5326.049,28346.301,6089.487,0.003
https://www.nine8redev.com/locations/tacoma-wa,Non-Carrot,57.0,2959.663,2959.663,3109.666,7395.764,941.0,0.209
https://www.housebuyernetwork.com/house-buyers-renton-washington/,Non-Carrot,29.0,3778.006,5901.195,7651.017,13922.646,2289.5,0.146
https://www.houzeo.com/blog/companies-that-buy-houses-for-cash-in-seattle-wa/,Non-Carrot,69.0,1654.698,1675.944,2734.698,1985.003,154.0,1.017
https://buckbuyshouses.com/,Non-Carrot,32.0,4503.15,6187.042,9465.519,16598.258,1786.5,0.096
https://webuyhousestacoma.com/,Non-Carrot,55.0,2734.752,3699.034,5304.341,5019.54,87.5,0.424
https://www.biggerequity.com/washington/lakewood/,Non-Carrot,35.0,3544.03,5773.675,11326.105,21702.581,2518.5,0.0
https://www.webuyuglyhouses.com/seattle/,Non-Carrot,48.0,2101.001,4685.693,5013.002,12472.049,2411.0,0.0
https://www.sellmyhousefast.com/we-buy-houses-renton-washington/,Non-Carrot,42.0,2588.302,5679.761,3676.033,14631.138,4402.704,0.205
https://www.housebuyernetwork.com/house-buyers-redmond-washington/,Non-Carrot,33.0,3975.01,5910.975,8329.521,14889.017,4919.0,0.0
https://www.homelight.com/blog/we-buy-houses-tacoma/,Non-Carrot,71.0,4514.461,4514.461,4739.566,4956.853,2.0,0.056
https://bluebarnhomesmn.com/sell-my-house-fast-in-bloomington/,Non-Carrot,61.0,3317.89,5679.059,4352.099,4690.797,398.625,0.121
https://housecashin.com/wa/renton/,Non-Carrot,18.0,2734.711,6761.714,13717.192,15800.104,3233.995,0.351
https://homeguysmn.com/,Non-Carrot,32.0,3973.14,7123.965,10202.008,17121.343,2180.0,0.032
https://www.sellmyhousefast.com/we-buy-houses-tacoma-washington/,Non-Carrot,48.0,2560.303,7068.157,3751.03,13315.146,4003.195,0.067
https://www.tacomacashoffer.com/,Non-Carrot,39.0,3155.507,4396.834,6526.543,19521.856,3066.0,0.058
https://www.riverstonemn.com/,Non-Carrot,70.0,4421.723,4421.723,4571.724,4696.887,113.66,0.085
https://www.webuyhousesmnllc.com/,Non-Carrot,77.0,2570.008,2570.008,4370.014,7564.12,234.5,0.009
https://bluebarnhomesmn.com/sell-my-house-fast-in-eden-prairie/,Non-Carrot,66.0,3301.05,4101.255,3901.06,4270.311,399.459,0.121
https://www.homelight.com/eagan-mn/sell-house-fast,Non-Carrot,16.0,3677.708,5263.177,6800.027,9032.131,1454.5,0.808
https://www.trueneighbor.com/service-area/bloomington-mn,Non-Carrot,50.0,2803.119,6770.806,3571.734,22334.592,5018.2,0.006
https://homeguysmn.com/eden-prairie/,Non-Carrot,36.0,3960.729,5960.738,7353.013,17610.178,1756.0,0.0
https://www.houzeo.com/blog/companies-that-buy-houses-for-cash-in-minneapolis-mn/,Non-Carrot,70.0,1654.702,1654.702,2705.702,1860.305,123.303,1.008
https://www.jayprimroseproperties.com/,Non-Carrot,53.0,2186.776,7091.655,3395.315,31926.294,11939.23,0.002
https://www.housebuyernetwork.com/house-buyers-eden-prairie-minnesota/,Non-Carrot,33.0,3707.008,6372.519,8221.529,13305.975,2968.507,0.0
https://www.homeofferguys.com/service-areas/plymouth-mn/,Non-Carrot,56.0,2884.778,4111.705,3634.779,15196.585,1982.5,0.0
https://bluebarnhomesmn.com/sell-my-house-fast-in-plymouth/,Non-Carrot,70.0,3451.043,4161.057,4351.056,4231.551,183.465,0.121
https://cashforhousesmn.com/,Non-Carrot,78.0,1155.006,1226.401,1925.012,6636.388,927.153,0.0
https://homeguysmn.com/plymouth/,Non-Carrot,33.0,4161.395,6543.424,7354.015,17637.003,2326.0,0.006
https://housecashin.com/mn/eagan/,Non-Carrot,20.0,2705.71,5979.113,13555.161,16020.634,2578.497,0.352
https://iwillbuyhouse.com/,Non-Carrot,25.0,5218.797,14771.173,10643.654,53368.269,14458.308,0.06
https://housecashin.com/mn/bloomington/,Non-Carrot,17.0,2734.713,7026.724,14044.199,16079.312,4037.997,0.358
https://sdhouseguys.com/sell-my-house-fast-carlsbad/,Non-Carrot,73.0,2419.53,2419.53,7136.864,2419.53,0.0,0.0
https://www.sellmyhousefast.com/we-buy-houses-eagan-minnesota/,Non-Carrot,46.0,2559.303,6410.802,3751.055,18012.317,7479.715,0.116
https://brotherlyloveproperties.com/sell-my-house-fast-carlsbad-ca/,Non-Carrot,66.0,2655.726,6056.819,7815.601,5983.023,30.0,0.004
https://asapcashhomebuyers.com/minnesota/eden-prairie/,Non-Carrot,45.0,2587.916,6486.693,4501.046,32117.844,14171.584,0.022
https://sdhouseguys.com/,Non-Carrot,94.0,2125.504,2125.504,2800.504,2125.504,0.0,0.0
https://www.houzeo.com/blog/we-buy-houses-for-cash-in-san-diego/,Non-Carrot,71.0,1655.703,1655.703,2706.703,1655.703,0.0,1.4
https://freedomrealestatesolutions.com/san-diego/carlsbad/,Non-Carrot,73.0,2020.773,2383.408,2748.897,6372.718,909.523,0.004
https://www.housebuyernetwork.com/house-buyers-bloomington-minnesota/,Non-Carrot,26.0,3964.508,7280.134,8248.019,16506.658,5620.0,0.129
https://tomtarrant.com/sell-house-fast-carlsbad/,Non-Carrot,47.0,11006.65,11006.65,11321.412,14682.68,305.0,0.085
https://webuysandiegohouses.com/,Non-Carrot,38.0,3901.432,5154.346,7368.827,19010.336,1736.5,0.001
https://gordonbuyshomes.com/,Non-Carrot,21.0,2432.016,3492.227,7229.969,15873.606,1669.295,1.028
https://www.ibuysd.com/,Non-Carrot,77.0,1433.001,2054.347,2402.004,4858.606,496.0,0.172
https://www.sellmyhousefast.com/we-buy-houses-st-paul-minnesota/,Non-Carrot,41.0,2588.298,4778.739,3676.019,19201.023,5202.5,0.238
https://tomtarrant.com/sell-your-house/,Non-Carrot,39.0,11048.413,11048.413,11361.274,14693.587,513.0,0.111
https://www.homelight.com/carlsbad-ca/sell-house-fast,Non-Carrot,32.0,5831.009,7049.861,6851.01,9002.765,1666.749,0.089
https://socalhomebuyers.com/san-diego/,Non-Carrot,98.0,1801.0,1801.0,2102.0,1801.0,0.0,0.0
https://www.housebuyernetwork.com/house-buyers-carlsbad-california/,Non-Carrot,35.0,3195.006,6182.507,7125.006,13267.631,3359.5,0.0
https://www.houzeo.com/blog/companies-that-buy-houses-for-cash-in-clearwater-fl/,Non-Carrot,72.0,1654.7,1654.7,2705.7,1714.303,19.652,0.794
https://www.fairpricehousesale.com/we-buy-houses-plymouth-mn/,Non-Carrot,21.0,3012.726,6107.688,7203.106,30910.558,10032.287,0.287
https://flipsplit.com/location-san-diego-county/,Non-Carrot,48.0,2443.157,3058.772,8101.584,11266.747,1184.993,0.004
https://www.sellmyhousefast.com/we-buy-houses-carlsbad-california/,Non-Carrot,51.0,2588.301,5146.763,3751.03,13617.439,4595.5,0.067
https://sandiegofastcashoffers.com/,Non-Carrot,37.0,3006.515,6706.367,6001.061,26836.893,3064.739,0.0
https://homebuyertampa.com/clearwater/,Non-Carrot,54.0,3040.101,4876.351,18151.107,17316.601,506.0,0.0
https://gordonbuyshomes.com/we-buy-houses-carlsbad/,Non-Carrot,17.0,2852.041,4286.658,7026.843,5720.45,2109.459,1.169
https://www.zillow.com/profile/webuyhomesauroraco,Non-Carrot,0.0,,,,,,
https://www.homelight.com/clearwater-fl/sell-house-fast,Non-Carrot,19.0,3992.706,5443.657,6568.523,9050.127,1064.0,0.808
https://www.homelight.com/blog/we-buy-houses-st-petersburg-fl/,Non-Carrot,78.0,3762.0,3762.0,3987.0,3762.0,0.0,0.056
https://www.houzeo.com/blog/companies-that-buy-houses-for-cash-in-tampa-fl/,Non-Carrot,71.0,1655.704,1655.704,2706.704,1655.704,0.0,1.017
https://flhomebuyers.com/we-buy-houses-largo/,Non-Carrot,50.0,2735.619,4633.429,8851.291,8641.121,778.0,0.0
https://www.houzeo.com/blog/how-to-sell-my-house-fast-aurora-co/,Non-Carrot,71.0,1654.713,1654.713,2706.713,1654.713,0.0,1.007
https://www.sellmyhousefast.com/we-buy-houses-largo-florida/,Non-Carrot,44.0,2559.956,4990.474,3601.022,14178.927,3717.803,0.2
https://tampafasthomebuyer.com/how-to-sell-your-home-fast-largo-fl/sell-home-fast-for-cash/,Non-Carrot,57.0,2453.085,4240.287,4271.037,9937.468,1101.5,0.034
https://webuyhousesindenver.org/sell-my-house-fast-aurora-co/,Non-Carrot,92.0,1351.0,1351.0,3401.5,2451.55,0.5,0.0
https://www.sellmyhousefast.com/we-buy-houses-clearwater-florida/,Non-Carrot,54.0,2560.3,4812.316,3601.035,13803.069,4370.5,0.019
https://www.homeinc.com/clearwater/,Non-Carrot,19.0,6302.067,8319.26,7352.079,22381.459,3375.5,0.197
https://www.sellmyhousefasttampaflorida.com/,Non-Carrot,54.0,2101.156,2977.834,5251.43,9252.338,1217.396,0.023
https://www.sellmyhousefast.com/we-buy-houses-st-petersburg-florida/,Non-Carrot,47.0,2588.303,5217.649,3676.033,12810.328,3899.0,0.141
https://www.ppsflorida.com/sell-my-house-fast-largo/,Non-Carrot,30.0,4653.054,7134.783,8478.101,21761.329,4851.991,0.0
https://blackjackre.com/we-buy-houses-tampa/,Non-Carrot,57.0,7352.5,8140.827,11252.5,7352.5,0.0,0.0
https://www.ppsflorida.com/sell-my-home-fast-st-petersburg/,Non-Carrot,33.0,4953.109,5979.992,6378.143,21276.606,4333.971,0.047
https://brotherlyloveproperties.com/sell-my-house-fast-san-diego-ca/,Non-Carrot,36.0,2724.744,7893.232,13557.202,29514.337,1975.5,0.002
https://housefastcashfl.com/sell-my-house-fast-largo-fl/,Non-Carrot,26.0,5101.067,12229.274,11251.152,46082.166,9209.449,0.007
https://thebuyguys.com/locations/florida/tampa/,Non-Carrot,63.0,1358.008,3751.111,8690.008,7890.308,175.5,0.183
https://www.sellmyhousefast.com/we-buy-houses-tampa-florida/,Non-Carrot,44.0,2560.557,5087.879,3601.03,13417.174,3994.409,0.2
https://tampafasthomebuyer.com/,Non-Carrot,62.0,2404.049,5059.9,3379.072,10712.514,1073.965,0.023
https://www.homego.com/sell-your-home/aurora-co/,Non-Carrot,47.0,995.008,1838.751,9151.115,9137.891,2417.728,0.0
https://webuyhousesindenver.org/sell-my-house-fast-broomfield-co/,Non-Carrot,99.0,1351.0,1351.0,2101.0,1375.75,0.0,0.0
https://www.denversellmyhousefast.com/locations/broomfield,Non-Carrot,50.0,2859.032,4168.623,4509.026,14307.074,1745.498,0.001
https://www.homeinc.com/largo/,Non-Carrot,21.0,5401.051,7783.155,6451.062,23022.088,5132.196,0.197
https://webuyhousesindenver.org/,Non-Carrot,92.0,1351.0,1351.0,3301.0,1391.15,1.5,0.0
https://www.webuyuglyhouses.com/denver/areas-we-serve/,Non-Carrot,56.0,2102.01,3983.604,3902.02,13510.832,2143.994,0.0
https://www.houzeo.com/blog/companies-that-buy-houses-for-cash-in-denver-co/,Non-Carrot,90.0,2856.704,2856.704,2856.704,3016.369,26.5,0.01
https://www.homego.com/sell-your-home/broomfield-co/,Non-Carrot,46.0,1351.017,1709.995,8101.13,9203.061,2755.993,0.025
https://www.housebuyernetwork.com/house-buyers-broomfield-colorado/,Non-Carrot,36.0,3290.007,5861.86,7134.007,13010.11,3218.008,0.0
https://elevationinvest.com/sell-my-house-fast-denver/,Non-Carrot,49.0,3320.194,5111.863,14997.962,9954.514,667.5,0.0
https://www.homelight.com/broomfield-co/sell-house-fast,Non-Carrot,15.0,3743.717,5044.101,6822.079,9184.585,1795.5,0.808
https://www.sellmyhousefast.com/we-buy-houses-broomfield-colorado/,Non-Carrot,46.0,2559.296,5533.721,3676.016,12426.319,3564.0,0.141
https://www.homeinc.com/st-petersburg/,Non-Carrot,24.0,4174.047,6801.026,6301.075,23007.544,6678.5,0.197
https://www.homelight.com/blog/sell-house-fast-in-denver/,Non-Carrot,76.0,3170.78,3170.78,4830.662,4611.859,0.0,0.028
https://www.needtosellmyhousefastindenver.com/,Non-Carrot,49.0,1951.0,3442.05,9676.0,7610.9,497.0,0.223
https://www.needtosellmyhousefastindenver.com/we-buy-houses-broomfield-colorado/,Non-Carrot,49.0,1801.0,3221.575,9676.0,7588.5,445.0,0.265
https://webuyhousesindenver.org/sell-my-house-fast-lakewood-co/,Non-Carrot,99.0,1351.0,1351.0,2150.0,1351.0,0.0,0.001
https://bluehalohomes.com/we-buy-houses-in-aurora-co/,Non-Carrot,24.0,5101.046,12100.75,5101.046,40673.007,9160.451,0.188
https://thebuyoutcompany.com/,Non-Carrot,33.0,3901.052,9111.504,9901.139,14466.495,1607.5,0.0
https://newagainhouses.com/locations/co/lakewood,Non-Carrot,56.0,4240.138,4240.138,5922.965,9353.205,502.0,0.001
https://www.kennarealestate.com/denver-cash-home-buyers/,Non-Carrot,31.0,3551.009,7801.826,9840.015,26329.757,3620.5,0.0
https://www.homelight.com/blog/we-buy-houses-lakewood/,Non-Carrot,75.0,1111.007,1583.774,4816.007,1994.057,343.5,0.008
https://firstintegrityhomebuyers.net/,Non-Carrot,34.0,3153.505,6789.899,6061.69,19818.023,3409.5,0.106
https://www.houzeo.com/blog/companies-that-buy-houses-for-cash-in-baltimore-md/,Non-Carrot,71.0,1654.705,1654.705,2734.705,1654.705,0.0,1.017
https://crofmaryland.com/sell-your-house-fast/,Non-Carrot,50.0,3453.094,3522.93,7074.228,9934.723,746.063,0.042
https://sellhousefast.com/columbia-md/,Non-Carrot,62.0,2418.079,2418.079,8354.084,7996.959,403.5,0.0
https://theatlasportfolio.com/we-buy-houses/lakewood-co/,Non-Carrot,32.0,7507.01,10627.68,29706.042,27907.689,874.5,0.113
https://www.housebuyernetwork.com/house-buyers-lakewood-colorado/,Non-Carrot,28.0,3796.509,6787.731,8123.522,15049.19,3895.998,0.129
https://www.sellmyhousemaryland.com/sell-my-house-fast-towson-md,Non-Carrot,50.0,3534.011,3961.846,4802.008,11447.295,1183.747,0.02
https://www.offermarket.us/sell-my-house-baltimore,Non-Carrot,59.0,2096.01,6526.766,2099.009,21411.688,6989.759,0.086
https://www.sellmyhousefast.com/we-buy-houses-lakewood-colorado/,Non-Carrot,51.0,2560.298,6682.44,3602.023,15970.938,4278.0,0.019
https://newagainhouses.com/locations/mo/st-charles,Non-Carrot,53.0,4060.861,4060.861,8048.724,9485.226,514.5,0.003
https://www.klamengroup.com/we_buy_houses_in_stcharles/,Non-Carrot,77.0,1979.607,1979.607,5351.009,3919.009,152.401,0.001
https://www.sellmyhousecashbaltimore.com/,Non-Carrot,45.0,3004.01,4022.454,5552.032,12749.487,1340.246,0.092
https://www.sellmyhousefast.com/we-buy-houses-denver-colorado/,Non-Carrot,46.0,2588.299,8092.575,3526.03,21157.706,6439.0,0.116
https://www.sellmyhousemaryland.com/sell-my-house-fast-columbia-md,Non-Carrot,40.0,3154.007,4281.978,10826.027,12424.177,1771.748,0.02
https://www.stlouishomebuyersllc.com/we-buy-houses-st-charles-county/,Non-Carrot,86.0,2166.33,3318.412,2929.981,6385.955,299.5,0.0
https://www.webuyuglyhouses.com/baltimore/,Non-Carrot,42.0,2251.005,5241.834,10951.623,12707.238,1533.5,0.0
https://charmcitybuilders.com/,Non-Carrot,45.0,3751.025,5589.621,4183.027,20219.062,3187.397,0.004
https://www.homelight.com/columbia-md/sell-house-fast,Non-Carrot,10.0,4042.712,7298.728,6846.537,9085.542,2097.5,0.719
https://sellmyhousefaststlouismo.com/,Non-Carrot,68.0,4666.008,4666.008,4966.008,4666.556,0.0,0.087
https://www.sellmyhousefast.com/we-buy-houses-towson-maryland/,Non-Carrot,51.0,2588.3,6245.829,3526.024,15094.625,4296.704,0.067
https://www.sellmyhousefast.com/we-buy-houses-columbia-maryland/,Non-Carrot,52.0,2588.305,5957.255,3526.042,13602.853,3417.203,0.019
https://www.ibuystl.com/,Non-Carrot,66.0,3985.446,3985.446,5689.446,6880.946,208.0,0.0
https://www.houzeo.com/blog/companies-that-buy-houses-for-cash-in-st-louis/,Non-Carrot,71.0,1654.701,1654.701,2705.701,1654.701,0.0,1.008
https://housecashin.com/md/towson/,Non-Carrot,15.0,2741.57,8075.8,14905.194,18141.057,4377.997,0.365
https://www.fasterhouse.com/,Non-Carrot,68.0,1434.0,2198.433,4651.0,3074.7,588.5,0.0
https://www.webuyuglyhouses.com/st-louis/,Non-Carrot,48.0,2402.011,3857.21,5337.025,11384.249,2062.51,0.0
https://www.fasterhouse.com/sell-my-house-fast/,Non-Carrot,73.0,1503.0,2093.666,4426.0,2895.55,434.5,0.0
https://www.houzeo.com/blog/best-companies-that-buy-houses-for-cash-in-charlotte-nc/,Non-Carrot,71.0,1654.704,1654.704,2705.704,1765.706,35.5,1.021
https://newagainhouses.com/locations/nc/charlotte,Non-Carrot,50.0,4089.285,4089.285,10628.552,10869.051,582.0,0.001
https://newagainhouses.com/locations/mo/st-louis,Non-Carrot,42.0,4060.324,4060.324,9524.579,10024.525,1193.5,0.003
https://www.alphapropertygrp.com/sell-my-house-fast-towson-md,Non-Carrot,36.0,3232.022,7308.796,5632.046,27820.312,8762.0,0.003
https://quickfixrealestate.com/gastonia/,Non-Carrot,96.0,2101.043,2407.306,2326.048,4958.102,48.5,0.012
https://newagainhouses.com/locations/nc/concord,Non-Carrot,50.0,4089.405,4089.405,8161.589,11263.896,605.0,0.001
https://wildnorthhomeoffers.com/sell-my-house-charlotte-nc,Non-Carrot,56.0,4271.207,5074.332,5739.003,7520.32,421.5,0.068
https://www.800cashtoday.com/property/north-carolina/concord,Non-Carrot,42.0,3807.246,3922.625,5615.736,14885.572,2112.411,0.002
https://www.webuycharlottenchouses.com/,Non-Carrot,83.0,1116.643,3788.491,4311.208,5137.166,117.5,0.001
https://mavpropertygroup.com/we-buy-houses-charlotte-nc/,Non-Carrot,34.0,3002.032,8739.493,6226.063,30309.034,6150.991,0.027
https://newagainhouses.com/locations/fl/kissimmee,Non-Carrot,63.0,4071.896,4071.896,5280.694,8491.223,337.5,0.001
https://mavpropertygroup.com/we-buy-houses-concord-nc/,Non-Carrot,25.0,2552.019,9272.297,11926.104,30508.496,6665.489,0.181
https://evervesthomebuyers.com/sell-my-house/st-charles-mo/,Non-Carrot,19.0,3315.802,11845.146,4501.067,62327.322,25196.698,0.419
https://travisbuyshomes.com/we-buy-houses-concord-nc/,Non-Carrot,22.0,6777.675,6988.473,16276.099,21527.815,1960.028,0.196
https://www.homelight.com/gastonia-nc/sell-house-fast,Non-Carrot,11.0,5714.03,5714.03,8111.036,9184.541,1618.501,0.808
https://www.houzeo.com/blog/companies-that-buy-houses-for-cash-in-orlando-fl/,Non-Carrot,71.0,1654.703,1654.703,2705.703,1654.703,0.0,1.398
https://quickfixrealestate.com/rock-hill/,Non-Carrot,94.0,2251.015,2392.668,2401.016,5513.134,121.998,0.012
https://trinityoffers.com/we-buy-houses-kissimmee-fl/,Non-Carrot,25.0,2702.011,3658.237,6102.053,11060.045,1162.0,0.999
https://www.sellmyhousefast.com/we-buy-houses-concord-north-carolina/,Non-Carrot,53.0,2559.89,4526.072,3601.03,14466.383,4720.5,0.067
https://asapcashhomebuyers.com/south-carolina/rock-hill/,Non-Carrot,42.0,2555.713,6514.322,5026.076,26919.88,4569.988,0.022
https://www.webuyuglyhouses.com/orlando/,Non-Carrot,54.0,2101.012,2752.08,5023.032,11948.545,1412.5,0.0
https://www.sellmyhousefast.com/we-buy-houses-kissimmee-florida/,Non-Carrot,47.0,2560.307,5159.335,3677.052,13658.565,3838.0,0.141
https://thebuyguys.com/locations/florida/orlando/,Non-Carrot,44.0,1495.002,3593.763,7695.002,8464.352,595.0,0.292
https://www.sellmyhousefast.com/we-buy-houses-rock-hill-south-carolina/,Non-Carrot,53.0,2559.307,4651.562,3676.063,15112.875,4730.0,0.067
https://orlandosellmyhome.com/,Non-Carrot,35.0,5105.038,5105.038,8083.557,8383.757,903.999,0.165
https://asisnow.com/,Non-Carrot,88.0,1804.695,5579.811,3077.001,1804.695,0.0,0.0
https://www.lemonhouses.com/,Non-Carrot,48.0,2705.733,5254.35,4201.227,18448.664,3784.545,0.048
https://webuyhousesorlandoflorida.com/,Non-Carrot,14.0,3846.054,11014.268,13265.199,17231.163,949.0,0.612
https://www.homeinc.com/kissimmee/,Non-Carrot,19.0,6301.047,8253.069,7801.058,22452.614,3444.5,0.197
https://sellhousefastsanfordfl.com/,Non-Carrot,52.0,2584.715,3661.074,6301.128,4035.013,913.0,0.0
https://www.houzeo.com/blog/companies-that-buy-houses-for-cash-in-san-antonio-tx/,Non-Carrot,71.0,1654.7,1654.7,2734.7,1654.7,0.0,1.017
https://www.sellmyhousefast.com/we-buy-houses-sanford-florida/,Non-Carrot,41.0,2559.305,5471.023,3601.045,11891.132,2807.054,0.238
https://housefastcashfl.com/sell-my-house-fast-kissimmee-fl/,Non-Carrot,26.0,5251.084,11099.367,12151.201,45546.546,7770.134,0.062
https://houses4texas.com/we-buy-houses-new-braunfels-tx/,Non-Carrot,85.0,2739.166,3227.669,3601.0,4569.0,9.0,0.019
https://priorityhomebuyers.com/sell-my-house-fast-sanford-florida/,Non-Carrot,53.0,2334.0,3568.684,5794.0,5826.0,1029.5,0.004
https://www.housebuyersanantonio.com/we-buy-houses-new-braunfels-tx/,Non-Carrot,45.0,3901.054,4246.727,4876.069,13480.136,1813.296,0.041
https://www.housebuyernetwork.com/house-buyers-sanford-florida/,Non-Carrot,34.0,3746.006,5623.159,8275.015,13395.74,3481.0,0.0
https://www.sellmyhousefast.com/we-buy-houses-new-braunfels-texas/,Non-Carrot,49.0,2559.3,3979.898,3676.021,11565.664,3151.5,0.141
https://rubixproperties.com/we-buy-houses-beaverton/,Non-Carrot,56.0,3019.651,3158.342,11712.364,6234.519,141.5,0.235
https://houses4texas.com/,Non-Carrot,86.0,2710.205,3270.14,3456.978,8251.85,103.5,0.005
https://dannybuyshouses.com/,Non-Carrot,62.0,1173.516,2574.188,6506.104,6337.663,574.5,0.044
https://www.homelight.com/blog/we-buy-houses-san-antonio/,Non-Carrot,66.0,5262.007,5262.007,5637.007,5262.007,0.0,0.007
https://asapcashhomebuyers.com/texas/new-braunfels/,Non-Carrot,42.0,2585.219,6273.669,4951.084,27825.148,8436.988,0.059
https://www.sellmysahousefast.com/,Non-Carrot,67.0,3901.0,3901.0,6076.0,6078.85,43.5,0.076
https://www.housebuyernetwork.com/house-buyers-new-braunfels-texas/,Non-Carrot,28.0,3876.008,5940.064,8195.021,13324.371,2911.007,0.142
https://www.housebuyersanantonio.com/,Non-Carrot,30.0,2851.004,7113.505,11993.017,14561.021,4820.497,0.111
https://www.sellmyhousefast.com/we-buy-houses-beaverton-oregon/,Non-Carrot,48.0,2588.324,4777.756,3676.159,11528.137,3002.0,0.141
https://rubixproperties.com/sell-my-house-fast-hillsboro/,Non-Carrot,53.0,3022.618,3512.195,11571.453,5420.024,211.5,0.238
https://rubixproperties.com/sell-house-fast-portland/,Non-Carrot,54.0,3022.367,3022.367,11643.425,6282.373,218.5,0.238
